rapport_id;rapport_name;var;nederlands;frans
11;GLOB_RPM;P1T10;Herkomst patiënt (MA07);Domicile du patient (MA07)
11;GLOB_RPM;P1T11;Verwijzende instanties (MA10.01 t/m MA10.03);Intervenants (MA10.01 à MA10.03)
11;GLOB_RPM;P1T12;Leeftijdsgroepen (IP03);Groupes d'âge (IP03)
11;GLOB_RPM;P1T13;Geslacht (IP04);Sexe (IP04)
11;GLOB_RPM;P1T14;Wijze van opname (MA09);Mode d'admission (MA09)
11;GLOB_RPM;P1T15;Type opname (MA08);Type d'admission (MA08)
11;GLOB_RPM;P1T16;Leefmilieu voor opname (MA11);Milieu de vie à l'admission (MA11)
11;GLOB_RPM;P1T17;Type beëindigd onderwijs (MA12);Type d'enseignement réussi (MA12)
11;GLOB_RPM;P1T18;Niveau beëindigd onderwijs (MA13);Niveau d'enseignement réussi (MA13)
11;GLOB_RPM;P1T19;Beroepsstatus bij opname (MA14);Statut professionnel à l'admission (MA14)
11;GLOB_RPM;P1T20;Hoofdberoep bij opname (MA15);Profession principale à l'admission (MA15)
11;GLOB_RPM;P1T21;Vaakst voorkomende DSM-IV codes op as I.1 (MA16.01);Codes DSM-IV sur l'axe I.1 les plus fréquemment utilisés (MA16.01)
11;GLOB_RPM;P1T22;Gebruik van de DSM-IV hoofddiagnose-assen (MA16.09);Axes DSM-IV utilisés pour les diagnostics principaux (MA16.09)
11;GLOB_RPM;P1T23;Wijze van ontslag (MD07);Mode de sortie (MD07)
11;GLOB_RPM;P1T24;Bestemming bij ontslag (MD11);Destination à la sortie (MD11)
11;GLOB_RPM;P2T1;Aantal plaatsen per eenheid SU01;Nombre de places par unité SU01
11;GLOB_RPM;P2T2;Behandeldiensten MT06 actief in de eenheid MT07;Services de traitements MT06 actifs par unité MT07
11;GLOB_RPM;P2T3;Type eenheid MT07 volgens type behandelperiode MT03;Type d'unité MT07 selon le type des périodes de traitement MT03
11;GLOB_RPM;P2T4;Turn-over per  ontslageenheid MD06;Rotation par unité de sortie MD06
11;GLOB_RPM;P2T5;Leeftijdsdoelgroepen (IP03)  per opname-eenheid MA06;Âge groupe cible (IP03) par unité d'admission MA06
11;GLOB_RPM;P2T6;Geslacht (IP04) per opname-eenheid MA06;Sexe (IP04) par unité d'admission MA06
11;GLOB_RPM;P2T7;Vaakst voorkomende DSM-IV codes op as I.1 (MA16.01)  per opname-eenheid MA06;Codes DSM-IV sur l'axe I.1 les plus fréquemment utilisés (MA16.01) par unité d'admission MA06
11;GLOB_RPM;P2T8;Type opname (MA08) per opname-eenheid MA06;Type d'admission (MA08) par unité d'admission MA06
11;GLOB_RPM;P2T9;Wijze van opname (MA09) per opname-eenheid MA06;Mode d'admission (MA09) par unité d'admission MA06
11;GLOB_RPM;P2T10;Vaakst genoemde laatste tussenkomende instantie MA10.01 per opname-eenheid MA06;Dernier intervenant MA10.01 le plus fréquemment utilisé par unité d'admission MA06
11;GLOB_RPM;P2T11;Leefmilieu voor opname (MA11) per opname-eenheid MA06;Milieu de vie à l'admission (MA11) par unité d'admission MA06
11;GLOB_RPM;P2T12;Type beëindigd onderwijs (MA12) per opname-eenheid MA06;Type d'enseignement réussi (MA12) par unité d'admission MA06
11;GLOB_RPM;P2T13;Niveau beëindigd onderwijs (MA13) per opname-eenheid MA06;Niveau d'enseignement réussi (MA13) par unité d admission MA06
11;GLOB_RPM;P2T14;Beroepsstatus bij opname (MA14) per opname-eenheid MA06;Statut professionnel à l'admission (MA14) par unité d'admission MA06
11;GLOB_RPM;P2T15;Hoofdberoep bij opname (MA15) per opname-eenheid MA06;Profession principale à l'admission (MA15) par unité d'admission MA06
11;GLOB_RPM;P2T16;Wijze van medisch ontslag (MD07) per ontslag-eenheid MD06;Mode de sortie médicale (MD07) par unité de sortie MD06
11;GLOB_RPM;P2T17;Bestemming bij medisch ontslag (MD11) per ontslag-eenheid MD06;Destination à la sortie médicale (MD11) par unité de sortie MD06
11;GLOB_RPM;P2T18;Mediaan Zorgactiviteiten (MT12 t/m MT16) per behandeleenheid MT07;Médiane des activités de soins (MT12 à MT16) par unité de traitement MT07
11;GLOB_RPM;P2T19;Mediaan behandelde problemen (MT10.01 t/m MT10.53) per behandeleenheid MT07;Médiane des problèmes traités (MT10.01 à MT10.53) par unité de traitement MT07
11;GLOB_RPM;foot1;Directoraat-generaal Gezondheidszorg;Direction générale Soins de Santé
11;GLOB_RPM;foot;Dienst Data en Beleidsinformatie, cel Datamanagement;Service Data & Information stratégique, cellule Data Management
11;GLOB_RPM;CONCL1;Er zijn geen fouten. De zending kan doorgestuurd worden.;Il n'y a pas d'erreur. L' envoi peut être transmis.
11;GLOB_RPM;CONCL2;Er zijn nog fouten met severity 1. De gegevens kunnen nog niet doorgestuurd worden.;Il y encore des erreurs sévérité 1. Les données ne peuvent pas être transmises.
11;GLOB_RPM;CONCL22;Er zijn nog fouten met severity 1 en 2. De gegevens kunnen nog niet doorgestuurd worden.;Il y encore des erreurs sévérité 1 et 2. Les données ne peuvent pas être transmises.
11;GLOB_RPM;CONCL23;Er zijn nog fouten met severity 1 en 3. De gegevens kunnen nog niet doorgestuurd worden.;Il y encore des erreurs sévérité 1 et 3. Les données ne peuvent pas être transmises.
11;GLOB_RPM;CONCL223;Er zijn nog fouten met severity 1, 2 en 3. De gegevens kunnen nog niet doorgestuurd worden.;Il y encore des erreurs sévérité 1, 2 et 3. Les données ne peuvent pas être transmises.
11;GLOB_RPM;CONCL3;Er zijn nog fouten met severity 2. Indien de gegevens volgens uw instelling correct zijn kan u de zending finaliseren.;Il y a encore des erreurs sévérité 2. Si les données pour votre institution sont correctes, vous pouvez transmettre les données.
11;GLOB_RPM;CONCL33;Er zijn nog fouten met severity 2 en 3. Indien de gegevens volgens uw instelling correct zijn kan u de zending finaliseren.;Il y a encore des erreurs sévérité 2 et 3. Si les données pour votre institution sont correctes, vous pouvez transmettre les données.
11;GLOB_RPM;CONCL4;Er zijn alleen nog fouten met severity 3, dit zijn enkel waarschuwingen. Indien de gegevens volgens uw instelling correct zijn kan u de zending finaliseren.;Il y a que des erreurs sévérité 3, il ne s'agit que des avertissements. Si les données sont correctes, vous pouvez transmettre les données.
11;GLOB_RPM;label_concl;Conclusie;Conclusion
11;GLOB_RPM;TYPE_REPORT;Finaal rapport;Rapport final
11;GLOB_RPM;TITLE_REPORT;Overzicht van de fouten;Résume des erreurs
11;GLOB_RPM;STRUCTURE_TITLE;Structurele gegevens ;Données de structure
11;GLOB_RPM;FUNCTION_TITLE;Functionele gegevens ;Données fonctionnelles
11;GLOB_RPM;PROCESS_TITLE;Procesgegevens;Données de processus
12;CTRL_TECH Z;msg2_lb;Foutboodschap;Message d'erreur
12;CTRL_TECH Z;dt_date_err_lb;moet een datum zijn met het formaat  <JJJJMMDD>;doit être de type date et de la forme <AAAAMMJJ>
12;CTRL_TECH Z;dt_date_err2_lb;moet juist 8 karakters hebben;doit faire exactement 8 positions
12;CTRL_TECH Z;dt_num_err_lb1a;moet numerisch zijn;doit être de type numerique et de
12;CTRL_TECH Z;dt_num_err_lb1b;posities;position(s)
12;CTRL_TECH Z;dt_num_err_lb2;moet numerisch zijn;doit être de type numerique
12;CTRL_TECH Z;dt_num_err_lb3;maximaal;maximum
12;CTRL_TECH Z;dt_num_err_lb4;is niet correct voor het deel voor of na de decimale punt voor het formaat;a une partie entière ou décimale incorrecte pour le format
12;CTRL_TECH Z;mf_err_lb;is (zijn) verplicht(e) veld(en);est (sont) un (des) champ(s) obligatoire(s)
12;CTRL_TECH Z;uf_err_lb;moet (moeten) NULL zijn of leeg;doit (doivent)  être NULL ou vide
12;CTRL_TECH Z;no_err_lb;Een technische fout is opgetreden tijdens de technische controles;Une erreur technique est survenue lors des controles techniques
12;CTRL_TECH Z;Type_report;Rapport technische controles;Rapport sur les contrôles techniques
12;CTRL_TECH Z;foot;Directoraat-generaal Gezondheidszorg;Direction générale Soins de Santé
12;CTRL_TECH Z;foot1;Dienst Data en Beleidsinformatie, cel Datamanagement;Service Data & Information stratégique, cellule Data Management
12;CTRL_TECH Z;infos;Identificatie van het ziekenhuis;Identification de l'hôpital
12;CTRL_TECH Z;title2_dt;DT: Data Types & Data Formats (alfanumeriek - numeriek - lengte).;DT: Data Types & Data Formats (alphanumérique - numérique - longueur).
12;CTRL_TECH Z;title2_mf;MF : Mandatory fields (De velden die verplicht ingevuld moeten worden).;MF : Mandatory fields (Les Champs qui doivent être remplis obligatoirement).
12;CTRL_TECH Z;fk_ph1;In het bestand;Dans le fichier
12;CTRL_TECH Z;fk_ph2;is (zijn) de waarde(n) van het (de) veld(en);on ne retrouve pas la (es) même(s) valeur(s) pour:
12;CTRL_TECH Z;fk_ph3;verschillend van de waarde(n) in het bestand;que celle(s) reprise(nt) dans le fichier
12;CTRL_TECH Z;title2_fk;FK : Foreign keys (De sleutels moeten aanwezig zijn in hiërarchisch hoger bestand).;FK : Foreign keys (Les clé doivent être présentes dans le fichier hiérarchiquement supérieur).
12;CTRL_TECH Z;file_lb;Bestand;Fichier
12;CTRL_TECH Z;file1_lb;Bestand 1;Fichier 1
12;CTRL_TECH Z;file2_lb;Bestand 2;Fichier 2
12;CTRL_TECH Z;nb;Aantal;Nombre
12;CTRL_TECH Z;title2_pk;PK: Primary Keys (De Sleutelvelden moeten ingevuld en uniek zijn).;PK: Primary Keys (Les champs clés doivent être remplis et uniques).
12;CTRL_TECH Z;pk_err_lb;moet (moeten) ingevuld en uniek zijn;doit (doivent) être rempli(s) et unique(s)
12;CTRL_TECH Z;pk_ph1;In het bestand;Dans le fichier
12;CTRL_TECH Z;pk_ph2;De waarde van de velden:;La valeur des champs:
12;CTRL_TECH Z;pk_ph3;is niet ingevuld en/of uniek;n'est pas remplie et/ou unique
12;CTRL_TECH Z;fk_var;Sleutels;Clés
14;Z_NURSE;doctitleNurse;Verpleekundige gegevens;Données infirmières
14;Z_NURSE;unit;Verpleegeenheid;Unité de soins
14;Z_NURSE;index;Index;Index
14;Z_NURSE;campus;Campus;Site
14;Z_NURSE;month;Maand;Mois
14;Z_NURSE;day_observ;Observatie dag;Jour d'enregistrement
14;Z_NURSE;fullday;Duur;Durée
14;Z_NURSE;week;38u/w;38h/s
14;Z_NURSE;item;Item;Item
14;Z_NURSE;notscored;MZG;Non scoré
14;Z_NURSE;hits;Hits;Hits
14;Z_NURSE;class;Klasse;Classe
14;Z_NURSE;domain;Domein;Domaine
14;Z_NURSE;fte;FTE;ETP
14;Z_NURSE;payed;Betaald;Payé
14;Z_NURSE;persons;Personen;Personnes
14;Z_NURSE;function;Functie;Fonction
14;Z_NURSE;qualification;Kwalificatie;Qualification
14;Z_NURSE;beds;Bedden;Lits
14;Z_NURSE;category;Categorij;Catégorie
14;Z_NURSE;enfant;Pasgeb;Nouv-né
14;Z_NURSE;mzgSample;VG-MZG Steekproef;DI-RHM Echantillon
14;Z_NURSE;mzgFull;MZG Volledig;RHM Complet
14;Z_NURSE;median;Med;Méd
14;Z_NURSE;mean;Gem;Moy
14;Z_NURSE;std;Std;Ect
14;Z_NURSE;min;Min;Min
14;Z_NURSE;max;Max;Max
14;Z_NURSE;n;N;N
14;Z_NURSE;rank;Rang;Rang
14;Z_NURSE;total;Totaal;Total
14;Z_NURSE;total2;Ziekenhuis totaal;Grand Total
14;Z_NURSE;totalpercent;Totaal %;Total %
14;Z_NURSE;rowpercent;Rij %;Ligne %
14;Z_NURSE;diff;Differentie;Différence
14;Z_NURSE;male;Man;Homme
14;Z_NURSE;female;Vrouw;Femme
14;Z_NURSE;dagL;<24u;<24h
14;Z_NURSE;dagH;=24u;=24h
14;Z_NURSE;description ;Korte beschrijving van de items;Description courte des items
14;Z_NURSE;T1_titleBMTBL;Tabel 1: Verdeling volgens geslacht per verpleegeenheid;Tableau 1: Répartition selon le sexe par unité de soins
14;Z_NURSE;T1_box;Geslacht;Sexe
14;Z_NURSE;T2_titleBMTBL;Tabel 2: Verdeling van de leeftijd per verpleegeenheid;Tableau 2: Distribution de l'âge par unité de soins
14;Z_NURSE;T2_box;Leeftijd (jaren);Âge (années)
14;Z_NURSE;T3_titleBMTBL;Tabel 3: Verdeling van de verblijfsduur per verpleegeenheid;Tableau 3: Distribution de la durée de séjour par unité de soins
14;Z_NURSE;T3_box;Verblijfsduur (dagen);Durée de séjour (jours)
14;Z_NURSE;T4_titleBMTBL;Tabel 4: Aantal verpleegkundige zorgperiodes per registratiedag en verpleegeenheid;Tableau 4: Nombre d'épisodes de soins infirmiers par jour d'enregistrement et par unité de soins
14;Z_NURSE;T4_box;Aantal verpleegkundige zorgperiodes;Nombre d'épisodes de soins infirmiers
14;Z_NURSE;T5_titleBMTBL;Tabel 5: Verdeling van verpleegkundige zorgperiodes in functie van hun duur (<24u of =24u) per verpleegeenheid;Tableau 5: Répartition des épisodes de soins infirmiers selon leur durée (<24h ou =24h) par unité de soins
14;Z_NURSE;T5_box;Zorgperiodes per duur;Episodes de soins par durée
14;Z_NURSE;T6_titleBMTBL;Tabel 6: Verdeling van het aantal geregistreerde items per zorgperiode per verpleegeenheid;Tableau 6: Distribution du nombre d'items enregistrés par épisode de soins infirmiers par unité de soins
14;Z_NURSE;T6_box;Aantal items;Nombre d'items
14;Z_NURSE;T7_titleBMTBL;Tabel 7: Top 25 van de geregistreerde items per campus;Tableau 7: Top 25 des items enregistrés par site
14;Z_NURSE;T7_box;Geregistreerde items;Items enregistrés
14;Z_NURSE;T8_titleBMTBL;Tabel 8: Top 10 van de geregistreerde items per verpleegeenheid;Tableau 8: Top 10 des items enregistrés par unité de soins
14;Z_NURSE;T8_box;Geregistreerde items;Items enregistrés
14;Z_NURSE;T9_titleBMTBL;Tabel 9: Percentage geregistreerde items binnen elk VG-MZG domein per verpleegeenheid;Tableau 9: Pourcentage d'items enregistrés par domaine DI-RHM par unité de soins
14;Z_NURSE;T9_box;Geregistreerde items;Items enregistrés
14;Z_NURSE;T10_titleBMTBL;Tabel 10: Percentage geregistreerde items binnen elke VG-MZG klasse per verpleegeenheid;Tableau 10 : Pourcentage d'items enregistrés par classe DI-RHM par unité de soins
14;Z_NURSE;T10_box;Geregistreerde items;Items enregistrés
14;Z_NURSE;T11_titleBMTBL;Tabel 11: Lijst van de niet-geregistreerde items per campus;Tableau 11: Liste des items non enregistrés par site
14;Z_NURSE;T12_titleBMTBL;Tabel 12: Lijst van de niet-geregistreerde items per verpleegeenheid;Tableau 12: Liste des items non enregistrés par unité de soins
15;Z_STAFF;doctitlePersone;Personeelsgegevens;Données du personnel
15;Z_STAFF;unit;Verpleegeenheid;Unité de soins
15;Z_STAFF;index;Index;Index
15;Z_STAFF;campus;Campus;Site
15;Z_STAFF;month;Maand;Mois
15;Z_STAFF;day_observ;Observatie dag;Jour d'enregistrement
15;Z_STAFF;fullday;Duur;Durée
15;Z_STAFF;week;38u/w;38h/s
15;Z_STAFF;item;Item;Item
15;Z_STAFF;notscored;Niet gescoorde;Non scoré
15;Z_STAFF;hits;Hits;Hits
15;Z_STAFF;class;Class;Classe
15;Z_STAFF;domain;Domein;Domaine
15;Z_STAFF;fte;VTE;ETP
15;Z_STAFF;Bed;Bed;Lit
15;Z_STAFF;payed;Betaald;Payé
15;Z_STAFF;persons;Personen;Personnes
15;Z_STAFF;function;Functie;Fonction
15;Z_STAFF;qualification;Kwalificatie;Qualification
15;Z_STAFF;beds;Bedden;Lits
15;Z_STAFF;category;Categorie;Catégorie
15;Z_STAFF;enfant;Pasgeb;Nouv-né
15;Z_STAFF;other;Andere;Autres
15;Z_STAFF;mzgSample;MZG;DI-RHM Echantillon
15;Z_STAFF;mzgFull;VG-MZG;RHM Complet
15;Z_STAFF;median;Med;Méd
15;Z_STAFF;mean;Gem;Moy
15;Z_STAFF;std;Std;Std
15;Z_STAFF;min;Min;Min
15;Z_STAFF;max;Max;Max
15;Z_STAFF;n;N;N
15;Z_STAFF;Rank;Rang;Rang
15;Z_STAFF;total;Totaal campus;Total site
15;Z_STAFF;totalpercent;Totaal %;Total %
15;Z_STAFF;rowpercent;Rij %;Ligne %
15;Z_STAFF;diff;Diferentie;Différence
15;Z_STAFF;male;Man;Homme
15;Z_STAFF;female;Vrouw;Femme
15;Z_STAFF;sum;Totaal;Total
15;Z_STAFF;TB1_titleBMTBL;Tabel 1: Aantal VTE en fysieke personen per verpleegeenheid (periodieke registratie);Tableau 1: Nombre d'ETP et de personnes physiques par unité de soins (enregistrement périodique)
15;Z_STAFF;TB1_box;VTE en personen;ETP et personnes
15;Z_STAFF;TB2_titleBMTBL;Tabel 2: Aantal VTE en fysieke personen per campus en functie (periodieke registratie);Tableau 2: Nombre d'ETP et de personnes physiques par site et par fonction (enregistrement périodique)
15;Z_STAFF;TB2_box;VTE en personen;ETP et personnes
15;Z_STAFF;TB3_titleBMTBL;Tabel 3: Aantal VTE en fysieke personen per campus en kwalificatie (periodieke registratie);Tableau 3: Nombre d'ETP et de personnes physiques par site et par qualification (enregistrement périodique)
15;Z_STAFF;TB3_box;VTE en personen;ETP et personnes
15;Z_STAFF;TB4_titleBMTBL;Tabel 4: Aantal VTE en fysieke personen per campus en kwalificatiecategorie;Tableau 4: Nombre d'ETP et de personnes physiques par site et par catégorie de qualification
15;Z_STAFF;TB4_box;VTE en personen;ETP et personnes
15;Z_STAFF;TB5_titleBMTBL;Tabel 5: Aantal erkende bedden of plaatsen op de eerste registratiedag per campus en kenletter;Tableau 5: Nombre de lits agréés ou de places le 1er jour d'enregistrement par site et par index de lit
15;Z_STAFF;TB5_box;Aantal bedden;Nombre de lits
15;Z_STAFF;TB6_titleBMTBL;Tabel 6: Aantal erkende bedden of plaatsen op de eerste registratiedag per verpleegeenheid en kenletter;Tableau 6: Nombre de lits agréés ou de places le 1er jour d'enregistrement par unité de soins et par index de lit
15;Z_STAFF;TB6_box;Aantal bedden;Nombre de lits
15;Z_STAFF;TB7_titleBMTBL;Tabel 7: Aantal betaalde VTE, erkende bedden of plaatsen en VTE/bed per verpleegeenheid;Tableau 7: Nombre d'ETP payés, de lits agréés ou de places et nombre d'ETP/lit par unité de soins 
15;Z_STAFF;TB7_box;VTE/Bed;ETP/Lit
15;Z_STAFF;TB8_titleBMTBL;Tabel 8: Aantal betaalde VTE/bed per kwalificatiecategorie en verpleegeenheid (periodieke registratie);Tableau 8: Nombre d'ETP/lit par catégorie de qualification et par unité de soins (enregistrement périodique)
15;Z_STAFF;TB8_box;VTE/Bed;ETP/Lit
15;Z_STAFF;TB9_titleBMTBL;Tabel 9: Aantal gepresteerde uren per registratiedag en verpleegeenheid;Tableau 9: Nombre d'heures prestées par journée d'enregistrement et par unité de soins
15;Z_STAFF;TB9_box;Gepresteerde uren;Heures prestées
15;Z_STAFF;TB10_titleBMTBL;Tabel 10: Aantal gepresteerde uren op een patiëntendag van 24u;Tableau 10: Nombre d'heures prestées par journée patient de 24 heures par journée
15;Z_STAFF;TB10_titleBMTBL2;per registratiedag en verpleegeenheid (dagelijkse registratie);d'enregistrement et par unité de soins (enregistrement journalier)
15;Z_STAFF;TB10_box;Nursing hours per patient day;Nursing hours per patient day
15;Z_STAFF;TB11_titleBMTBL;Tabel 11: Aantal gepresteerde uren per personeelscategorie en verpleegeenheid;Tableau 11: Nombre d'heures prestées par catégorie de personnel et par unité de soins
15;Z_STAFF;TB11_box;Gepresteerde uren;Heures prestées
15;Z_STAFF;TB12_titleBMTBL;Tabel 12: Aantal gepresteerde uren op een patiëntendag van 24u per personeelscategorie en verpleegeenheid;Tableau 12: Nombre d'heures prestées par journée patient de 24 heures par catégorie de personnel et par unité de soins
15;Z_STAFF;TB12_box;Nursing hours per patient day;Nursing hours per patient day
15;Z_STAFF;hospital;Ziekenhuis;Hôpital
15;Z_STAFF;etplit;VTE/Bed;ETP/Lit
15;Z_STAFF;total2;Totaal ziekenhuis;Total hôpital
15;Z_STAFF;periodic;(periodieke registratie);(enregistrement périodique)
15;Z_STAFF;journalier;(dagelijkse registratie);(enregistrement journalier)
15;Z_STAFF;structure;(structuurgegevens);(données de structure)
15;Z_STAFF;description ;Korte beschrijving van de items;Description courte des items
15;Z_STAFF;nhppdc;NHPPD campus;NHPPD site
15;Z_STAFF;nhppdz;NHPPD ziekenhuis;NHPPD hôpital
16;Kostalloc_FB_rapp;report_title_;Hospitalisatie kostenallocatie: Feedback aan ziekenhuizen;Répartition des frais d'hospitalisation: Feedback hospitalier
16;Kostalloc_FB_rapp;ziekenhuis_;Ziekenhuis;Hôpital
16;Kostalloc_FB_rapp;andere_;Andere;Autres
16;Kostalloc_FB_rapp;poule_;Poule;Poule
16;Kostalloc_FB_rapp;graph_title_1_;Kostenperformatie en reële kost versus verwachte kost;Coût de performance et coût réel versus coût attendu 
16;Kostalloc_FB_rapp;graph_title_2_;Evolutie reële kost - verwachte kost;Evolution coût réel - coût attendu
16;Kostalloc_FB_rapp;graph_title_3_;Middeleninzetperformantie per verblijf: per MDC en per SOI;Performance des moyens utilisés par séjour: par MDC et par SOI
16;Kostalloc_FB_rapp;graph_title_4_;Middeleninzetperformantie per verblijf: per APR-DRG en per SOI;Performance des moyens utilisés par séjour: par APR-DRG et par SOI
16;Kostalloc_FB_rapp;graph_title_5_;Basiskost per FTE (AC hospitalisatie);Coût de base par ETP (CA Hospitalisation)
16;Kostalloc_FB_rapp;graph_title_6_;Gemiddelde verblijfskost voor APR-DRG;Coût moyen des séjours par APR-DRG
